timestamp,src_ip,dst_ip,src_port,dst_port,user,host,event_type,severity,bytes_in,bytes_out,message
2026-03-04 03:07:48,10.1.114.140,192.168.104.159,25245,3389,msilva,SRV-14,LOGIN_FAILURE,6,20093,39967,"An account failed to log on. Subject: msilva, Logon Type: 3, Workstation: 10.1.114.140"
2026-03-04 03:08:00,192.168.254.101,192.168.230.75,123,53,mchen,WS-01,FIREWALL_ALLOW,3,18630,55280,Connection allowed 192.168.254.101:123 -> 192.168.230.75:53 proto tcp zone DMZ->CORP
2026-03-04 03:08:12,10.0.0.74,192.168.52.115,3389,445,jdavis,SRV-00,FIREWALL_ALLOW,3,64067,45698,Connection allowed 10.0.0.74:3389 -> 192.168.52.115:445 proto tcp zone DMZ->CORP
2026-03-04 03:08:24,172.16.53.235,192.168.127.37,123,22,msilva,WS-15,LOGIN_SUCCESS,2,59293,0,User msilva logged on from 172.16.53.235 to 192.168.127.37:22 primary group Users
2026-03-04 03:08:36,172.16.5.168,192.168.110.200,55711,443,rlopez,WS-08,PROCESS_EXEC,3,60415,58861,New process: Image powershell.exe run by rlopez on 172.16.5.168
2026-03-04 03:08:48,192.168.236.194,192.168.133.82,6877,8080,pdasgupta,WS-14,FIREWALL_DENY,7,50755,51825,Connection blocked 192.168.236.194:6877 -> 192.168.133.82:8080 rule 1042 denied
2026-03-04 03:09:00,10.1.190.78,10.1.62.204,123,3389,mchen,SRV-10,CONFIG_CHANGE,5,21707,40481,Config change on 10.1.62.204: audit policy updated
2026-03-04 03:09:12,172.16.29.30,10.0.0.206,445,22,hkobayashi,WS-10,CONFIG_CHANGE,5,6930,0,Config change on 10.0.0.206: wsus client config
2026-03-04 03:09:24,192.168.20.202,10.1.121.105,53,80,agarcia,WS-02,CONFIG_CHANGE,5,23559,0,Config change on 10.1.121.105: GPO refresh
2026-03-04 03:09:36,10.0.0.204,192.168.161.192,55398,389,dpetrov,SRV-00,DNS_QUERY,2,41999,5896,DNS query for record A from 10.0.0.204: proxy.edge.local
2026-03-04 03:09:48,192.168.137.140,172.16.18.19,443,1433,jdavis,WS-00,FIREWALL_DENY,7,41599,11930,Connection blocked 192.168.137.140:443 -> 172.16.18.19:1433 rule 1042 denied
2026-03-04 03:10:00,10.1.43.6,10.1.27.11,443,3389,msilva,SRV-03,LOGIN_FAILURE,6,33496,20214,"An account failed to log on. Subject: msilva, Logon Type: 3, Workstation: 10.1.43.6"
2026-03-04 03:10:12,172.16.160.246,10.0.0.185,443,53,ljohnson,WS-06,FILE_ACCESS,3,42636,7667,ljohnson accessed file /data/share/config.json from 172.16.160.246
2026-03-04 03:10:24,192.168.117.170,10.1.155.139,443,1433,rlopez,WS-10,LOGIN_FAILURE,6,0,15855,"An account failed to log on. Subject: rlopez, Logon Type: 3, Workstation: 192.168.117.170"
2026-03-04 03:10:36,172.16.144.28,10.1.113.193,16727,22,jdavis,WS-08,DNS_QUERY,2,50469,0,DNS query for record A from 172.16.144.28: git.internal.corp
2026-03-04 03:10:48,172.16.223.94,192.168.99.161,8080,1433,jdavis,WS-14,FIREWALL_DENY,7,3788,30636,Connection blocked 172.16.223.94:8080 -> 192.168.99.161:1433 rule 1042 denied
2026-03-04 03:11:00,172.16.13.8,172.16.60.126,37335,8080,jdavis,WS-08,FIREWALL_ALLOW,3,16458,53313,Connection allowed 172.16.13.8:37335 -> 172.16.60.126:8080 proto tcp zone DMZ->CORP
2026-03-04 03:11:12,10.1.206.115,10.1.167.23,8080,445,agarcia,SRV-06,LOGIN_FAILURE,6,18660,22044,"An account failed to log on. Subject: agarcia, Logon Type: 3, Workstation: 10.1.206.115"
2026-03-04 03:11:24,10.0.0.183,172.16.246.102,389,123,dpetrov,SRV-00,CONFIG_CHANGE,5,131,37912,Config change on 172.16.246.102: wsus client config
2026-03-04 03:11:36,192.168.29.191,192.168.86.202,123,3389,jdavis,WS-11,LOGIN_SUCCESS,2,49827,0,User jdavis logged on from 192.168.29.191 to 192.168.86.202:3389 primary group Users
2026-03-04 03:11:48,172.16.75.94,172.16.174.9,8080,3389,hkobayashi,WS-14,DNS_QUERY,2,9166,51813,DNS query for record A from 172.16.75.94: www.docs-grp.local
2026-03-04 03:12:00,192.168.79.83,10.1.222.94,389,445,kwilson,WS-03,CONFIG_CHANGE,5,41720,0,Config change on 10.1.222.94: GPO refresh
2026-03-04 03:12:12,10.1.96.94,192.168.230.194,123,3389,hkobayashi,SRV-16,FIREWALL_ALLOW,3,42157,60266,Connection allowed 10.1.96.94:123 -> 192.168.230.194:3389 proto tcp zone DMZ->CORP
2026-03-04 03:12:24,172.16.246.105,172.16.105.89,443,8080,svillegas,WS-05,FIREWALL_DENY,7,0,560,Connection blocked 172.16.246.105:443 -> 172.16.105.89:8080 rule 1042 denied
2026-03-04 03:12:36,192.168.131.172,10.1.122.138,389,123,jdavis,WS-12,METADATA_UPDATE,2,0,51483,Agent heartbeat received from 192.168.131.172
2026-03-04 03:12:48,10.0.0.39,192.168.121.184,80,123,tkim,SRV-00,LOGIN_FAILURE,6,58350,46267,"An account failed to log on. Subject: tkim, Logon Type: 3, Workstation: 10.0.0.39"
2026-03-04 03:13:00,10.1.65.62,192.168.233.39,389,443,rlopez,SRV-05,PRIVILEGE_USE,4,1105,48559,rlopez used privileged command net user /add on 192.168.233.39
2026-03-04 03:13:12,10.0.0.41,10.0.0.185,53,3389,agarcia,SRV-00,LOGIN_SUCCESS,2,46900,39738,User agarcia logged on from 10.0.0.41 to 10.0.0.185:3389 primary group Users
2026-03-04 03:13:24,172.16.22.207,10.1.164.202,123,135,pdasgupta,WS-07,DNS_QUERY,2,64597,0,DNS query for record A from 172.16.22.207: mail.ext-corp.net
2026-03-04 03:13:36,172.16.27.204,10.0.0.248,389,80,jdavis,WS-04,DNS_QUERY,2,0,64751,DNS query for record A from 172.16.27.204: mail.ext-corp.net
2026-03-04 03:13:48,10.0.0.107,10.0.0.192,44267,8080,tkim,SRV-00,DNS_QUERY,2,23006,16809,DNS query for record A from 10.0.0.107: www.docs-grp.local
2026-03-04 03:14:00,10.0.0.44,192.168.158.220,62206,445,kwilson,SRV-00,FIREWALL_ALLOW,3,0,35956,Connection allowed 10.0.0.44:62206 -> 192.168.158.220:445 proto tcp zone DMZ->CORP
2026-03-04 03:14:12,10.1.34.250,172.16.19.3,8080,22,dpetrov,SRV-14,METADATA_UPDATE,2,59497,55982,Agent heartbeat received from 10.1.34.250
2026-03-04 03:14:24,172.16.38.24,192.168.91.2,53,135,hkobayashi,WS-04,METADATA_UPDATE,2,53330,61156,Agent heartbeat received from 172.16.38.24
2026-03-04 03:14:36,172.16.199.127,192.168.126.36,53,445,agarcia,WS-07,FIREWALL_DENY,7,55058,41450,Connection blocked 172.16.199.127:53 -> 192.168.126.36:445 rule 1042 denied
2026-03-04 03:14:48,192.168.57.118,10.1.20.86,138,80,jdavis,WS-18,FILE_ACCESS,3,0,29573,jdavis accessed file /data/share/reports/2026-03.csv from 192.168.57.118
2026-03-04 03:15:00,192.168.124.11,10.0.0.65,443,135,msilva,WS-11,DNS_QUERY,2,12678,56616,DNS query for record A from 192.168.124.11: www.docs-grp.local
2026-03-04 03:15:12,192.168.6.87,10.1.38.200,138,3389,svillegas,WS-07,METADATA_UPDATE,2,62072,44669,Agent heartbeat received from 192.168.6.87
2026-03-04 03:15:24,172.16.193.183,10.0.0.22,445,80,jdavis,WS-03,FIREWALL_DENY,7,57478,58517,Connection blocked 172.16.193.183:445 -> 10.0.0.22:80 rule 1042 denied
2026-03-04 03:15:36,192.168.167.227,192.168.248.238,53,53,svillegas,WS-07,LOGIN_FAILURE,6,8523,8126,"An account failed to log on. Subject: svillegas, Logon Type: 3, Workstation: 192.168.167.227"
2026-03-04 03:15:48,10.1.138.233,192.168.243.120,20781,8080,agarcia,SRV-18,LOGIN_SUCCESS,2,13346,6842,User agarcia logged on from 10.1.138.233 to 192.168.243.120:8080 primary group Users
2026-03-04 03:16:00,10.1.60.6,192.168.123.145,80,22,ljohnson,SRV-00,FILE_ACCESS,3,30554,0,ljohnson accessed file /data/share/quarterly.xlsx from 10.1.60.6
2026-03-04 03:16:12,10.0.0.64,172.16.206.128,389,22,agarcia,SRV-00,FILE_ACCESS,3,44514,3404,agarcia accessed file /data/share/reports/2026-03.csv from 10.0.0.64
2026-03-04 03:16:24,10.0.0.243,10.0.0.20,445,80,tkim,SRV-00,FIREWALL_DENY,7,8853,25377,Connection blocked 10.0.0.243:445 -> 10.0.0.20:80 rule 1042 denied
2026-03-04 03:16:36,172.16.110.24,10.1.151.226,8080,3389,svillegas,WS-04,PASSWORD_CHANGE,4,63097,58277,A user account password was changed: svillegas on 10.1.151.226
2026-03-04 03:16:48,192.168.229.52,10.0.0.234,53,53,kwilson,WS-12,DNS_QUERY,2,57127,46890,DNS query for record A from 192.168.229.52: git.internal.corp
2026-03-04 03:17:00,192.168.227.76,10.1.201.55,443,443,svillegas,WS-16,CONFIG_CHANGE,5,44944,1059,Config change on 10.1.201.55: wsus client config
2026-03-04 03:17:12,172.16.220.39,192.168.146.200,8080,53,jdavis,WS-19,DNS_QUERY,2,25612,0,DNS query for record A from 172.16.220.39: mail.ext-corp.net
2026-03-04 03:17:24,10.0.0.124,10.1.252.79,123,389,msilva,SRV-00,FIREWALL_DENY,7,43403,0,Connection blocked 10.0.0.124:123 -> 10.1.252.79:389 rule 1042 denied
2026-03-04 03:17:36,172.16.138.95,10.1.191.10,3389,1433,svillegas,WS-15,FIREWALL_DENY,7,13742,5530,Connection blocked 172.16.138.95:3389 -> 10.1.191.10:1433 rule 1042 denied
2026-03-04 03:17:48,10.0.0.68,10.1.122.52,53,8080,agarcia,SRV-00,DNS_QUERY,2,30182,27936,DNS query for record A from 10.0.0.68: mail.ext-corp.net
2026-03-04 03:18:00,10.1.143.249,10.0.0.86,389,445,agarcia,SRV-03,FIREWALL_DENY,7,881,9664,Connection blocked 10.1.143.249:389 -> 10.0.0.86:445 rule 1042 denied
2026-03-04 03:18:12,10.1.14.209,10.1.151.178,80,443,mchen,SRV-14,LOGIN_SUCCESS,2,25480,47174,User mchen logged on from 10.1.14.209 to 10.1.151.178:443 primary group Users
2026-03-04 03:18:24,172.16.199.228,10.1.33.149,445,3389,jdavis,WS-08,LOGIN_SUCCESS,2,34340,44540,User jdavis logged on from 172.16.199.228 to 10.1.33.149:3389 primary group Users
2026-03-04 03:18:36,10.1.91.47,10.0.0.179,445,53,tkim,SRV-11,DNS_QUERY,2,34313,0,DNS query for record A from 10.1.91.47: www.docs-grp.local
2026-03-04 03:18:48,172.16.190.147,10.1.96.22,80,135,hkobayashi,WS-07,PASSWORD_CHANGE,4,0,31476,A user account password was changed: hkobayashi on 10.1.96.22
2026-03-04 03:19:00,172.16.200.180,172.16.5.131,443,123,mchen,WS-00,FIREWALL_DENY,7,0,0,Connection blocked 172.16.200.180:443 -> 172.16.5.131:123 rule 1042 denied
2026-03-04 03:19:12,192.168.87.215,172.16.161.217,443,443,rlopez,WS-15,LOGIN_FAILURE,6,25124,49054,"An account failed to log on. Subject: rlopez, Logon Type: 3, Workstation: 192.168.87.215"
2026-03-04 03:19:24,10.0.0.176,10.1.192.165,445,53,mchen,SRV-00,PRIVILEGE_USE,4,24785,0,mchen used privileged command sc query security on 10.1.192.165
2026-03-04 03:19:36,10.1.104.166,192.168.78.211,53,8080,kwilson,SRV-04,FIREWALL_DENY,7,16575,0,Connection blocked 10.1.104.166:53 -> 192.168.78.211:8080 rule 1042 denied
2026-03-04 03:19:48,10.1.135.70,192.168.17.84,80,389,svillegas,SRV-15,PROCESS_EXEC,3,8503,50871,New process: Image notepad.exe run by svillegas on 10.1.135.70
2026-03-04 03:20:00,192.168.229.219,192.168.146.31,8080,389,tkim,WS-19,FIREWALL_DENY,7,49005,63346,Connection blocked 192.168.229.219:8080 -> 192.168.146.31:389 rule 1042 denied
2026-03-04 03:20:12,10.1.132.221,10.0.0.4,3389,22,pdasgupta,SRV-12,PROCESS_EXEC,3,4797,26607,New process: Image cmd.exe run by pdasgupta on 10.1.132.221
2026-03-04 03:20:24,192.168.176.175,10.1.88.164,3389,1433,dpetrov,WS-15,FILE_ACCESS,3,0,49034,dpetrov accessed file /data/share/config.json from 192.168.176.175
2026-03-04 03:20:36,172.16.125.176,172.16.233.187,80,3389,tkim,WS-16,LOGIN_FAILURE,6,46081,5392,"An account failed to log on. Subject: tkim, Logon Type: 3, Workstation: 172.16.125.176"
2026-03-04 03:20:48,10.1.227.231,172.16.242.24,138,1433,agarcia,SRV-07,CONFIG_CHANGE,5,56689,65213,Config change on 172.16.242.24: GPO refresh
2026-03-04 03:21:00,192.168.216.179,10.1.108.206,443,389,ljohnson,WS-19,FILE_ACCESS,3,9946,10802,ljohnson accessed file /data/share/config.json from 192.168.216.179
2026-03-04 03:21:12,10.1.98.140,10.0.0.5,80,3389,tkim,SRV-18,CONFIG_CHANGE,5,0,9351,Config change on 10.0.0.5: GPO refresh
2026-03-04 03:21:24,172.16.214.153,192.168.220.93,138,445,jdavis,WS-13,CONFIG_CHANGE,5,32771,35974,Config change on 192.168.220.93: wsus client config
2026-03-04 03:21:36,172.16.103.70,10.0.0.29,8080,3389,pdasgupta,WS-10,PRIVILEGE_USE,4,39252,45433,pdasgupta used privileged command sc query security on 10.0.0.29
2026-03-04 03:21:48,192.168.30.185,192.168.238.88,53,389,rlopez,WS-05,PRIVILEGE_USE,4,19566,0,rlopez used privileged command net user /add on 192.168.238.88
2026-03-04 03:22:00,172.16.242.200,192.168.51.150,445,123,dpetrov,WS-00,DNS_QUERY,2,61438,60476,DNS query for record A from 172.16.242.200: git.internal.corp
2026-03-04 03:22:12,10.1.73.76,10.0.0.201,445,1433,msilva,SRV-13,FIREWALL_DENY,7,54747,58978,Connection blocked 10.1.73.76:445 -> 10.0.0.201:1433 rule 1042 denied
2026-03-04 03:22:24,10.1.35.152,10.0.0.206,443,22,tkim,SRV-15,LOGIN_SUCCESS,2,0,1268,User tkim logged on from 10.1.35.152 to 10.0.0.206:22 primary group Users
2026-03-04 03:22:36,10.1.12.102,10.1.17.154,138,135,agarcia,SRV-12,METADATA_UPDATE,2,55799,52870,Agent heartbeat received from 10.1.12.102
2026-03-04 03:22:48,172.16.181.134,10.1.189.112,138,22,pdasgupta,WS-14,CONFIG_CHANGE,5,4221,0,Config change on 10.1.189.112: wsus client config
2026-03-04 03:23:00,172.16.236.108,10.0.0.59,42301,22,mchen,WS-08,PRIVILEGE_USE,4,51234,0,mchen used privileged command net user /add on 10.0.0.59
2026-03-04 03:23:12,172.16.59.172,10.1.58.58,389,445,rlopez,WS-12,LOGIN_FAILURE,6,43101,59183,"An account failed to log on. Subject: rlopez, Logon Type: 3, Workstation: 172.16.59.172"
2026-03-04 03:23:24,192.168.210.111,10.1.92.36,443,80,hkobayashi,WS-11,FIREWALL_ALLOW,3,23283,64043,Connection allowed 192.168.210.111:443 -> 10.1.92.36:80 proto tcp zone DMZ->CORP
2026-03-04 03:23:36,192.168.72.252,10.0.0.42,80,1433,jdavis,WS-12,PASSWORD_CHANGE,4,30544,9172,A user account password was changed: jdavis on 10.0.0.42
2026-03-04 03:23:48,10.1.41.88,10.0.0.77,8080,53,agarcia,SRV-01,LOGIN_SUCCESS,2,53852,14515,User agarcia logged on from 10.1.41.88 to 10.0.0.77:53 primary group Users
2026-03-04 03:24:00,10.1.52.66,10.0.0.52,123,80,kwilson,SRV-12,CONFIG_CHANGE,5,27063,26958,Config change on 10.0.0.52: GPO refresh
2026-03-04 03:24:12,10.0.0.104,10.0.0.228,443,22,rlopez,SRV-00,METADATA_UPDATE,2,40673,60156,Agent heartbeat received from 10.0.0.104
2026-03-04 03:24:24,10.0.0.248,172.16.21.88,443,389,ljohnson,SRV-00,DNS_QUERY,2,52328,32353,DNS query for record A from 10.0.0.248: git.internal.corp
2026-03-04 03:24:36,192.168.243.129,10.1.47.14,123,22,svillegas,WS-09,PROCESS_EXEC,3,11941,59809,New process: Image svchost.exe run by svillegas on 192.168.243.129
2026-03-04 03:24:48,172.16.224.133,10.0.0.25,26654,443,pdasgupta,WS-13,FIREWALL_ALLOW,3,23537,0,Connection allowed 172.16.224.133:26654 -> 10.0.0.25:443 proto tcp zone DMZ->CORP
2026-03-04 03:25:00,192.168.166.16,172.16.52.78,389,8080,pdasgupta,WS-16,FILE_ACCESS,3,12521,5723,pdasgupta accessed file /data/share/backup.sql from 192.168.166.16
2026-03-04 03:25:12,10.0.0.137,192.168.238.88,8080,3389,kwilson,SRV-00,FIREWALL_ALLOW,3,8748,28476,Connection allowed 10.0.0.137:8080 -> 192.168.238.88:3389 proto tcp zone DMZ->CORP
2026-03-04 03:25:24,10.0.0.59,10.0.0.13,8080,80,agarcia,SRV-00,FILE_ACCESS,3,0,13791,agarcia accessed file /data/share/config.json from 10.0.0.59
2026-03-04 03:25:36,10.0.0.154,10.1.247.242,3389,445,rlopez,SRV-00,PROCESS_EXEC,3,60577,60542,New process: Image cmd.exe run by rlopez on 10.0.0.154
2026-03-04 03:25:48,10.1.152.109,10.1.252.148,445,1433,mchen,SRV-12,FILE_ACCESS,3,32847,17888,mchen accessed file /data/share/config.json from 10.1.152.109
2026-03-04 03:26:00,192.168.225.41,192.168.154.236,123,80,hkobayashi,WS-01,PROCESS_EXEC,3,31757,57373,New process: Image powershell.exe run by hkobayashi on 192.168.225.41
2026-03-04 03:26:12,172.16.185.165,192.168.4.253,443,443,agarcia,WS-05,FIREWALL_ALLOW,3,13174,16272,Connection allowed 172.16.185.165:443 -> 192.168.4.253:443 proto tcp zone DMZ->CORP
2026-03-04 03:26:24,172.16.126.232,10.1.194.182,80,8080,tkim,WS-12,FILE_ACCESS,3,35815,46935,tkim accessed file /data/share/backup.sql from 172.16.126.232
2026-03-04 03:26:36,10.0.0.205,10.0.0.248,8080,445,dpetrov,SRV-00,LOGIN_SUCCESS,2,6259,13473,User dpetrov logged on from 10.0.0.205 to 10.0.0.248:445 primary group Users
2026-03-04 03:26:48,10.1.117.25,192.168.191.189,53,22,rlopez,SRV-17,FIREWALL_ALLOW,3,49465,32728,Connection allowed 10.1.117.25:53 -> 192.168.191.189:22 proto tcp zone DMZ->CORP
2026-03-04 03:27:00,10.1.206.125,192.168.51.32,80,53,mchen,SRV-06,DNS_QUERY,2,1908,25185,DNS query for record A from 10.1.206.125: www.docs-grp.local
2026-03-04 03:27:12,10.0.0.19,172.16.90.26,443,443,dpetrov,SRV-00,LOGIN_FAILURE,6,14114,42294,"An account failed to log on. Subject: dpetrov, Logon Type: 3, Workstation: 10.0.0.19"
2026-03-04 03:27:24,10.1.226.131,172.16.90.116,13446,445,tkim,SRV-06,METADATA_UPDATE,2,0,56083,Agent heartbeat received from 10.1.226.131
2026-03-04 03:27:36,10.0.0.60,172.16.92.28,80,135,msilva,SRV-00,DNS_QUERY,2,1965,41450,DNS query for record A from 10.0.0.60: www.docs-grp.local
2026-03-04 03:27:48,10.0.0.248,192.168.12.212,445,80,rlopez,SRV-00,DNS_QUERY,2,36497,48362,DNS query for record A from 10.0.0.248: www.docs-grp.local
2026-03-04 03:28:00,172.16.6.231,172.16.156.42,3389,22,msilva,WS-11,DNS_QUERY,2,13344,22473,DNS query for record A from 172.16.6.231: git.internal.corp
2026-03-04 03:28:12,10.1.101.109,192.168.127.174,389,8080,msilva,SRV-01,PRIVILEGE_USE,4,0,17423,msilva used privileged command sc query security on 192.168.127.174
2026-03-04 03:28:24,172.16.60.145,10.0.0.25,138,8080,kwilson,WS-05,METADATA_UPDATE,2,43922,58839,Agent heartbeat received from 172.16.60.145
2026-03-04 03:28:36,192.168.97.94,172.16.190.103,445,123,rlopez,WS-14,CONFIG_CHANGE,5,1742,16260,Config change on 172.16.190.103: GPO refresh
2026-03-04 03:28:48,10.1.212.113,10.0.0.51,445,22,dpetrov,SRV-12,FILE_ACCESS,3,18029,38877,dpetrov accessed file /data/share/backup.sql from 10.1.212.113
2026-03-04 03:29:00,10.1.137.113,192.168.76.230,53,445,kwilson,SRV-17,FILE_ACCESS,3,0,58160,kwilson accessed file /data/share/config.json from 10.1.137.113
2026-03-04 03:29:12,10.0.0.70,172.16.109.203,53,123,kwilson,SRV-00,FIREWALL_ALLOW,3,54380,37808,Connection allowed 10.0.0.70:53 -> 172.16.109.203:123 proto tcp zone DMZ->CORP
2026-03-04 03:29:24,192.168.91.67,172.16.198.238,138,135,jdavis,WS-07,DNS_QUERY,2,7087,0,DNS query for record A from 192.168.91.67: mail.ext-corp.net
2026-03-04 03:29:36,172.16.165.125,10.1.64.217,389,123,hkobayashi,WS-05,DNS_QUERY,2,57981,8469,DNS query for record A from 172.16.165.125: proxy.edge.local
2026-03-04 03:29:48,172.16.39.52,172.16.34.217,443,445,msilva,WS-12,DNS_QUERY,2,22764,26787,DNS query for record A from 172.16.39.52: mail.ext-corp.net
2026-03-04 03:30:00,172.16.222.126,192.168.40.152,123,3389,tkim,WS-06,LOGIN_FAILURE,6,25891,23125,"An account failed to log on. Subject: tkim, Logon Type: 3, Workstation: 172.16.222.126"
2026-03-04 03:30:12,192.168.61.226,10.0.0.196,3389,22,svillegas,WS-06,DNS_QUERY,2,26398,63068,DNS query for record A from 192.168.61.226: www.docs-grp.local
2026-03-04 03:30:24,192.168.65.236,10.1.88.106,443,389,mchen,WS-16,FILE_ACCESS,3,56810,63176,mchen accessed file /data/share/quarterly.xlsx from 192.168.65.236
2026-03-04 03:30:36,172.16.79.238,10.1.236.31,80,3389,rlopez,WS-18,FILE_ACCESS,3,20027,23029,rlopez accessed file /data/share/config.json from 172.16.79.238
2026-03-04 03:30:48,172.16.13.103,192.168.188.214,123,3389,rlopez,WS-03,PROCESS_EXEC,3,63025,17911,New process: Image notepad.exe run by rlopez on 172.16.13.103
2026-03-04 03:31:00,172.16.132.142,172.16.172.57,445,53,agarcia,WS-02,DNS_QUERY,2,49054,54502,DNS query for record A from 172.16.132.142: proxy.edge.local
2026-03-04 03:31:12,172.16.42.41,10.0.0.234,123,3389,pdasgupta,WS-01,FIREWALL_DENY,7,9336,5089,Connection blocked 172.16.42.41:123 -> 10.0.0.234:3389 rule 1042 denied
2026-03-04 03:31:24,10.0.0.127,10.0.0.16,62112,443,msilva,SRV-00,FILE_ACCESS,3,57186,0,msilva accessed file /data/share/config.json from 10.0.0.127
2026-03-04 03:31:36,192.168.38.225,192.168.222.146,138,53,tkim,WS-05,PROCESS_EXEC,3,55579,31765,New process: Image cmd.exe run by tkim on 192.168.38.225
2026-03-04 03:31:48,10.1.51.234,10.1.103.250,53,8080,jdavis,SRV-11,FIREWALL_DENY,7,34253,19315,Connection blocked 10.1.51.234:53 -> 10.1.103.250:8080 rule 1042 denied
2026-03-04 03:32:00,10.0.0.104,10.0.0.216,40486,8080,ljohnson,SRV-00,DNS_QUERY,2,1617,12098,DNS query for record A from 10.0.0.104: proxy.edge.local
2026-03-04 03:32:12,192.168.145.201,10.0.0.182,80,123,rlopez,WS-01,PRIVILEGE_USE,4,0,0,rlopez used privileged command net user /add on 10.0.0.182
2026-03-04 03:32:24,10.1.249.69,172.16.46.161,3389,123,rlopez,SRV-09,FIREWALL_ALLOW,3,0,50172,Connection allowed 10.1.249.69:3389 -> 172.16.46.161:123 proto tcp zone DMZ->CORP
2026-03-04 03:32:36,172.16.8.252,10.1.113.178,389,80,svillegas,WS-12,FIREWALL_ALLOW,3,45140,35261,Connection allowed 172.16.8.252:389 -> 10.1.113.178:80 proto tcp zone DMZ->CORP
2026-03-04 03:32:48,10.0.0.41,192.168.136.192,389,3389,pdasgupta,SRV-00,DNS_QUERY,2,22072,206,DNS query for record A from 10.0.0.41: www.docs-grp.local
2026-03-04 03:33:00,192.168.255.230,172.16.129.77,389,8080,msilva,WS-10,FILE_ACCESS,3,56485,49106,msilva accessed file /data/share/backup.sql from 192.168.255.230
2026-03-04 03:33:12,10.0.0.93,10.0.0.252,123,443,pdasgupta,SRV-00,PASSWORD_CHANGE,4,14449,27862,A user account password was changed: pdasgupta on 10.0.0.252
2026-03-04 03:33:24,10.0.0.52,10.0.0.25,443,445,kwilson,SRV-00,DNS_QUERY,2,53581,14312,DNS query for record A from 10.0.0.52: mail.ext-corp.net
2026-03-04 03:33:36,10.1.127.244,192.168.58.185,389,80,msilva,SRV-07,FIREWALL_ALLOW,3,44846,30773,Connection allowed 10.1.127.244:389 -> 192.168.58.185:80 proto tcp zone DMZ->CORP
2026-03-04 03:33:48,10.1.132.12,10.1.219.90,80,53,agarcia,SRV-12,PROCESS_EXEC,3,947,5486,New process: Image chrome.exe run by agarcia on 10.1.132.12
2026-03-04 03:34:00,10.0.0.92,10.1.237.182,53,1433,dpetrov,SRV-00,CONFIG_CHANGE,5,34843,0,Config change on 10.1.237.182: time sync policy
2026-03-04 03:34:12,172.16.86.56,10.1.139.80,138,135,mchen,WS-16,PRIVILEGE_USE,4,44967,0,mchen used privileged command net user /add on 10.1.139.80
2026-03-04 03:34:24,172.16.118.240,10.1.94.47,389,22,mchen,WS-00,METADATA_UPDATE,2,46665,0,Agent heartbeat received from 172.16.118.240
2026-03-04 03:34:36,192.168.248.122,192.168.67.8,389,443,msilva,WS-02,LOGIN_SUCCESS,2,16108,0,User msilva logged on from 192.168.248.122 to 192.168.67.8:443 primary group Users
2026-03-04 03:34:48,10.0.0.150,10.0.0.193,123,22,ljohnson,SRV-00,DNS_QUERY,2,62285,24633,DNS query for record A from 10.0.0.150: www.docs-grp.local
2026-03-04 03:35:00,172.16.84.251,10.1.113.109,138,53,hkobayashi,WS-11,FIREWALL_DENY,7,0,58236,Connection blocked 172.16.84.251:138 -> 10.1.113.109:53 rule 1042 denied
2026-03-04 03:35:12,10.1.148.145,10.1.240.68,389,22,dpetrov,SRV-08,PRIVILEGE_USE,4,45656,62406,dpetrov used privileged command whoami /priv on 10.1.240.68
2026-03-04 03:35:24,10.0.0.71,10.1.228.28,389,3389,pdasgupta,SRV-00,LOGIN_FAILURE,6,18764,0,"An account failed to log on. Subject: pdasgupta, Logon Type: 3, Workstation: 10.0.0.71"
2026-03-04 03:35:36,192.168.37.34,10.0.0.226,443,389,svillegas,WS-14,CONFIG_CHANGE,5,39498,61184,Config change on 10.0.0.226: wsus client config
2026-03-04 03:35:48,192.168.126.235,192.168.142.217,8080,445,agarcia,WS-15,LOGIN_FAILURE,6,22338,11722,"An account failed to log on. Subject: agarcia, Logon Type: 3, Workstation: 192.168.126.235"
2026-03-04 03:36:00,172.16.222.142,192.168.243.69,53,443,msilva,WS-02,FILE_ACCESS,3,0,50264,msilva accessed file /data/share/config.json from 172.16.222.142
2026-03-04 03:36:12,10.0.0.114,10.1.216.167,123,8080,dpetrov,SRV-00,FIREWALL_ALLOW,3,17793,0,Connection allowed 10.0.0.114:123 -> 10.1.216.167:8080 proto tcp zone DMZ->CORP
2026-03-04 03:36:24,172.16.41.81,10.0.0.12,138,445,hkobayashi,WS-01,PROCESS_EXEC,3,0,8476,New process: Image notepad.exe run by hkobayashi on 172.16.41.81
2026-03-04 03:36:36,10.0.0.121,10.1.231.9,389,8080,mchen,SRV-00,FILE_ACCESS,3,57273,29301,mchen accessed file /data/share/config.json from 10.0.0.121
2026-03-04 03:36:48,10.1.177.122,172.16.131.157,80,80,msilva,SRV-17,FIREWALL_ALLOW,3,24662,15218,Connection allowed 10.1.177.122:80 -> 172.16.131.157:80 proto tcp zone DMZ->CORP
2026-03-04 03:37:00,10.0.0.107,10.0.0.149,138,1433,svillegas,SRV-00,FIREWALL_DENY,7,220,24885,Connection blocked 10.0.0.107:138 -> 10.0.0.149:1433 rule 1042 denied
2026-03-04 03:37:12,192.168.90.145,10.1.87.21,138,8080,rlopez,WS-05,FILE_ACCESS,3,0,29116,rlopez accessed file /data/share/quarterly.xlsx from 192.168.90.145
